movie_url,movie_id,year,released,rating,director,writer,star,country,budget,budget currency,budget value,gross,gross currency,gross value,company,runtime
http://www.imdb.com/title/tt2611390/?ref_=adv_li_tt,tt2611390,2014,"October 23, 2015 (United States)",Unrated,Zeresenay Mehari,Zeresenay Mehari,Meron Getnet,Ethiopia,,,,"$97,205",$,97205.0,Haile Addis Pictures,
http://www.imdb.com/title/tt3139764/?ref_=adv_li_tt,tt3139764,2014,"August 28, 2015 (United States)",R,Simeon Rice,John Nodilo,Rusty Joiner,United States,"$375,000 (estimated)",$,375000.0,"$510,957",$,510957.0,Dreamline Pictures LLC,
http://www.imdb.com/title/tt1867091/?ref_=adv_li_tt,tt1867091,2014,"April 10, 2015 (United States)",Not Rated,Dan Bush,Dan Bush,Conal Byrne,United States,,,,,,,Floren Shieh Productions,
http://www.imdb.com/title/tt2714410/?ref_=adv_li_tt,tt2714410,2014,"November 7, 2014 (United States)",Not Rated,Miles Doleac,Miles Doleac,William Sadler,United States,,,,,,,Historia Films,
http://www.imdb.com/title/tt1681370/?ref_=adv_li_tt,tt1681370,2014,"August 7, 2015 (United States)",,Giovanni Zelko,Ben Youcef,Ben Youcef,United States,"$1,300,000 (estimated)",$,1300000.0,,,,Zelko Films,
http://www.imdb.com/title/tt2559036/?ref_=adv_li_tt,tt2559036,2014,"September 18, 2015 (United States)",Not Rated,Carlos Bolado,Mauricio D'Avis,Damián Alcázar,Bolivia,,,,"$141,433",$,141433.0,Flor de Loto Pictures,
http://www.imdb.com/title/tt3696086/?ref_=adv_li_tt,tt3696086,2014,"October 1, 2014 (China)",,Ann Hui,Qiang Li,Tang Wei,China,,,,"$8,396,062",$,8396062.0,Stellar Mega Films,
http://www.imdb.com/title/tt2350734/?ref_=adv_li_tt,tt2350734,2014,2014 (United States),,Kevin Willmott,Scott Richardson,Kip Niven,United States,"$2,000,000 (estimated)",$,2000000.0,,,,Audax Films,
http://www.imdb.com/title/tt3313908/?ref_=adv_li_tt,tt3313908,2014,"November 26, 2014 (United States)",,Ho-Cheung Pang,Fu-man Luo,Xun Zhou,China,,,,"$39,156,132",$,39156132.0,China Film Co-Production Corporation,
http://www.imdb.com/title/tt4284020/?ref_=adv_li_tt,tt4284020,2014,"December 12, 2014 (United States)",,Yibai Zhang,Han Li,Eddie Peng,China,,,,"$94,244,191",$,94244191.0,Gravity Pictures,
http://www.imdb.com/title/tt2421328/?ref_=adv_li_tt,tt2421328,2014,"June 1, 2014 (United States)",R,Dominique Schilling,Dominique Schilling,Magda Apanowicz,United States,,,,"$15,792",$,15792.0,Risberg Schilling Productions,
http://www.imdb.com/title/tt2406306/?ref_=adv_li_tt,tt2406306,2014,2014 (United States),Not Rated,John Fuhrman,John Fuhrman,Cary Elwes,United States,"$1,000,000 (estimated)",$,1000000.0,"$18,089",$,18089.0,Meadow Point Motion Pictures,
http://www.imdb.com/title/tt1871257/?ref_=adv_li_tt,tt1871257,2014,"October 17, 2014 (United States)",,Simon Brand,Jim Wolfe Jr.,David Oyelowo,United States,"$750,000 (estimated)",$,750000.0,,,,Default PIctures,
http://www.imdb.com/title/tt2094034/?ref_=adv_li_tt,tt2094034,2014,"June 26, 2015 (United States)",R,Kimberly Levin,Kimberly Levin,Joanne Kelly,United States,,,,"$30,186",$,30186.0,Cantuckee Pictures,
http://www.imdb.com/title/tt3202374/?ref_=adv_li_tt,tt3202374,2014,"March 5, 2014 (France)",Not Rated,Sophie Fillières,Sophie Fillières,Emmanuelle Devos,France,,,,"$9,719",$,9719.0,Pierre Grise Productions,
http://www.imdb.com/title/tt2311948/?ref_=adv_li_tt,tt2311948,2014,2015 (United States),PG,Kristin Hanggi,Ryan Spahn,Jake T. Austin,United States,"$60,000 (estimated)",$,60000.0,,,,ClubNano Films,
http://www.imdb.com/title/tt1907688/?ref_=adv_li_tt,tt1907688,2014,"December 1, 2016 (South Korea)",Not Rated,Hilarion Banks,Scott Fivelson,Zuher Khan,United States,"$750,000 (estimated)",$,750000.0,,,,ZKPassion Motion Pictures,
http://www.imdb.com/title/tt3667798/?ref_=adv_li_tt,tt3667798,2014,"June 27, 2014 (China)",,Chao Deng,Baimei Yu,Chao Deng,China,,,,"$106,980,263",$,106980263.0,Beijing Enlight Pictures,
http://www.imdb.com/title/tt2176228/?ref_=adv_li_tt,tt2176228,2014,"July 11, 2014 (United States)",Not Rated,Joshua Overbay,Ginny Lee Overbay,Todd Bagley,United States,"$16,000 (estimated)",$,16000.0,"$10,850",$,10850.0,Solis Films,
http://www.imdb.com/title/tt3213222/?ref_=adv_li_tt,tt3213222,2014,"April 10, 2015 (United States)",R,Jefferson Moneo,Jefferson Moneo,Nadia Litz,Canada,,,,$881,$,881.0,Prowler Pictures,
http://www.imdb.com/title/tt2064891/?ref_=adv_li_tt,tt2064891,2014,"June 1, 2014 (United States)",Not Rated,Jesse Rosen,Jesse Rosen,James Morrison,United States,,,,"$7,103",$,7103.0,Planet on Paper Films,
http://www.imdb.com/title/tt3890264/?ref_=adv_li_tt,tt3890264,2014,"October 3, 2014 (United States)",,Hao Ning,Runnian Dong,Bo Huang,China,,,,"$189,017,596",$,189017596.0,Beijing Skywheel Entertainment Co.,
http://www.imdb.com/title/tt2442502/?ref_=adv_li_tt,tt2442502,2014,"January 22, 2014 (France)",,Nicolas Cuche,Sabrina Amara,Max Boublil,France,"€18,000,000 (estimated)",€,18000000.0,"$3,387,582",$,3387582.0,Jerico,
http://www.imdb.com/title/tt4227032/?ref_=adv_li_tt,tt4227032,2014,"December 13, 2014 (United States)",PG-13,Aaron Re,Aaron Re,Brittany Baksa,United States,,,,"$4,950",$,4950.0,CinemaTide,
http://www.imdb.com/title/tt2385227/?ref_=adv_li_tt,tt2385227,2014,"March 2, 2016 (France)",Not Rated,Partho Sen-Gupta,Yogesh Vinayak Joshi,Adil Hussain,India,"$700,000 (estimated)",$,700000.0,,,,Independent Movies,
http://www.imdb.com/title/tt2422276/?ref_=adv_li_tt,tt2422276,2014,"April 26, 2014 (United States)",Not Rated,Steve Anderson,Steve Anderson,Rhys Coiro,United States,,,,"$20,507",$,20507.0,Mudflap Films,
http://www.imdb.com/title/tt3431812/?ref_=adv_li_tt,tt3431812,2014,"August 13, 2014 (France)",Not Rated,Sarah Leonor,Emmanuelle Jacob,Jérémie Renier,France,,,,"$7,814",$,7814.0,Les Films Hatari,
http://www.imdb.com/title/tt3138166/?ref_=adv_li_tt,tt3138166,2014,"April 4, 2014 (United States)",Not Rated,Kasi Brown,Kasi Brown,Kasi Brown,United States,,,,"$14,354",$,14354.0,BuzzWorm Films,
http://www.imdb.com/title/tt3466248/?ref_=adv_li_tt,tt3466248,2014,"June 5, 2015 (United States)",Not Rated,Jason Trost,Jason Trost,Jason Trost,United States,"$20,000 (estimated)",$,20000.0,,,,Hellmöre Productions,
http://www.imdb.com/title/tt3243874/?ref_=adv_li_tt,tt3243874,2014,"March 26, 2014 (United States)",,Jay Daniel Hendricks,Jay Daniel Hendricks,Jarom Hendricks,United States,,,,,,,,
http://www.imdb.com/title/tt3275194/?ref_=adv_li_tt,tt3275194,2014,,Not Rated,Korey Green,Korey Green,Daniel Keith Barone,United States,"$250,000 (estimated)",$,250000.0,"$19,705",$,19705.0,Knuckle City Films,
http://www.imdb.com/title/tt2385952/?ref_=adv_li_tt,tt2385952,2014,"April 5, 2014 (United States)",,R. Scott Leisk,R. Scott Leisk,Wesley Blake,United States,"$150,000 (estimated)",$,150000.0,"$3,432",$,3432.0,Giant Steps Productions,
http://www.imdb.com/title/tt4242844/?ref_=adv_li_tt,tt4242844,2014,"December 24, 2014 (China)",,Changwei Gu,Wei Gu,Angelababy,China,,,,"$45,386,560",$,45386560.0,,
http://www.imdb.com/title/tt4579412/?ref_=adv_li_tt,tt4579412,2014,"May 23, 2014 (United States)",,,,Colten Reed Dietz,United States,"$3,000 (estimated)",$,3000.0,,,,SuperKede,
http://www.imdb.com/title/tt3214920/?ref_=adv_li_tt,tt3214920,2014,"March 4, 2014 (United States)",,Rapheal Cdeeq,Rapheal Cdeeq,Jamal Mcwhorter,United States,"$167,362 (estimated)",$,167362.0,,,,Loud Films,
http://www.imdb.com/title/tt3689680/?ref_=adv_li_tt,tt3689680,2014,"April 1, 2014 (United States)",,Andrew Balog,Andrew Balog,Andrew Balog,United States,"$2,000 (estimated)",$,2000.0,,,,Apocalypto Productions,
